Timestamp,Temperature (F),Current (A),Voltage (V),I_Output (%),U_Output (%)
2025-01-07 08:20:53,0.628523,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:20:53,3.772349,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:20:54,6.917383,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:20:54,10.058791,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:20:55,13.195364,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:20:55,16.342817,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:20:56,19.486643,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:20:56,22.630466,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:20:57,25.774290,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:20:58,28.913279,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:20:58,31.427370,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:20:59,31.426163,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:20:59,31.421328,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:21:00,31.421328,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:21:00,31.424953,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:21:01,31.418909,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:21:01,31.418909,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:21:02,31.416492,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:21:02,31.414074,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:21:03,31.418909,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:21:03,31.420116,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:21:04,31.416492,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:21:04,31.418909,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:21:05,31.418909,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:21:05,31.420116,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:21:06,31.420116,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:21:06,31.422537,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:21:07,31.423742,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:21:08,31.423742,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:21:08,31.427368,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:21:09,31.420116,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:21:09,31.422535,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:21:10,31.423742,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:21:10,31.429787,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:21:11,31.435833,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:21:11,31.432207,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:21:12,31.429787,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:21:12,31.427370,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:21:13,31.427370,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:21:13,31.418911,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:21:14,31.424953,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:21:14,31.427370,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:21:15,31.420120,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:21:15,31.409243,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:21:16,31.401987,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:21:17,31.404404,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:21:17,31.398361,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:21:18,31.401987,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:21:18,31.399570,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:21:19,31.398361,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:21:19,31.401987,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:21:20,31.397154,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:21:20,31.403196,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:21:21,31.409241,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:21:21,31.410450,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:21:22,31.414078,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:21:22,31.415283,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:21:23,31.405615,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:21:23,31.409241,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:21:24,31.409241,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:21:24,31.400782,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:21:25,31.400782,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:21:26,31.399572,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:21:26,31.392319,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:21:27,31.392319,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:21:27,31.389902,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:21:28,31.389902,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:21:28,31.393528,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:21:29,31.389902,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:21:29,31.392319,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:21:30,31.395945,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:21:30,31.391108,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:21:31,31.382648,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:21:31,31.382648,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:21:32,31.381437,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:21:32,31.379021,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:21:33,31.379023,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:21:33,31.380232,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:21:34,31.379023,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:21:34,31.377815,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:21:35,31.375399,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:21:36,31.379023,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:21:36,31.388695,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:21:37,31.393528,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:21:37,31.388695,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:21:38,31.391111,0.288373,3.110118,100.000000,100.000000
2025-01-07 08:21:38,31.392319,1.647845,14.089780,49.450291,100.000000
2025-01-07 08:21:39,31.388695,2.111301,13.524304,27.088779,100.000000
2025-01-07 08:21:39,31.388695,2.255487,13.477180,20.378523,100.000000
2025-01-07 08:21:40,31.385069,2.296683,13.759919,18.718727,100.000000
2025-01-07 08:21:40,31.385069,2.317281,14.231149,18.062006,100.000000
2025-01-07 08:21:41,31.385069,2.358478,15.032240,16.353542,100.000000
2025-01-07 08:21:41,31.370564,2.358478,15.126486,16.699774,100.000000
2025-01-07 08:21:42,31.370564,2.348179,14.890871,17.554268,100.000000
2025-01-07 08:21:42,31.369356,2.358478,15.079363,17.366768,100.000000
2025-01-07 08:21:43,31.365730,2.358478,15.126486,17.677750,100.000000
2025-01-07 08:21:43,31.356060,2.368777,14.937993,17.452570,100.000000
2025-01-07 08:21:44,31.357267,2.358478,15.126486,18.266954,100.000000
2025-01-07 08:21:45,31.348808,2.358478,15.079363,18.566401,100.000000
2025-01-07 08:21:45,31.357267,2.358478,15.503470,18.865849,100.000000
2025-01-07 08:21:46,31.356060,2.399674,15.927577,17.098831,100.000000
2025-01-07 08:21:46,31.351225,2.389375,15.691962,17.897367,100.000000
2025-01-07 08:21:47,31.365730,2.389375,15.314978,18.186722,100.000000
2025-01-07 08:21:47,31.357267,2.399674,15.362101,17.944855,100.000000
2025-01-07 08:21:48,31.363314,2.389375,15.173610,18.721737,100.000000
2025-01-07 08:21:48,31.362103,2.389375,14.985118,18.983076,100.000000
2025-01-07 08:21:49,31.370564,2.389375,15.126486,19.252861,100.000000
2025-01-07 08:21:49,31.372980,2.399674,15.691962,19.002138,100.000000
2025-01-07 08:21:50,31.374189,2.440870,15.833332,17.188805,100.000000
2025-01-07 08:21:50,31.369356,2.420272,15.644839,18.464193,100.000000
2025-01-07 08:21:51,31.364521,2.409973,15.691962,19.227518,100.000000
2025-01-07 08:21:51,31.363314,2.409973,15.691962,19.473204,100.000000
2025-01-07 08:21:52,31.358477,2.409973,15.503470,19.718685,100.000000
2025-01-07 08:21:52,31.359686,2.409973,15.503470,19.953041,100.000000
2025-01-07 08:21:53,31.358477,2.440870,15.880454,18.636452,100.000000
2025-01-07 08:21:54,31.358479,2.409973,15.833332,20.423437,100.000000
2025-01-07 08:21:54,31.358479,2.451169,16.445930,18.587135,100.000000
2025-01-07 08:21:55,31.362104,2.440870,16.540176,19.328409,100.000000
2025-01-07 08:21:55,31.368147,2.440870,16.587299,19.549582,100.000000
2025-01-07 08:21:56,31.366938,2.440870,16.304562,19.768080,100.000000
2025-01-07 08:21:56,31.368145,2.430571,16.116070,20.498859,100.000000
2025-01-07 08:21:57,31.366936,2.430571,16.210316,20.711590,100.000000
2025-01-07 08:21:57,31.363314,2.430571,16.257439,20.924858,100.000000
2025-01-07 08:21:58,31.363314,2.440870,16.351685,20.612591,100.000000
2025-01-07 08:21:58,31.358479,2.430571,16.681545,21.334513,100.000000
2025-01-07 08:21:59,31.352434,2.461468,17.199898,19.994160,100.000000
2025-01-07 08:21:59,31.347601,2.461468,17.199898,20.196177,100.000000
2025-01-07 08:22:00,31.339140,2.451169,17.247021,20.915810,100.000000
2025-01-07 08:22:00,31.340349,2.451169,17.247021,21.118034,100.000000
2025-01-07 08:22:01,31.335516,2.440870,17.011408,21.830441,100.000000
2025-01-07 08:22:01,31.336723,2.440870,16.870037,22.021130,100.000000
2025-01-07 08:22:02,31.342766,2.440870,16.917162,22.211821,100.000000
2025-01-07 08:22:02,31.346392,2.461468,17.529760,21.364616,100.000000
2025-01-07 08:22:03,31.345181,2.492365,18.000990,19.997047,100.000000
2025-01-07 08:22:04,31.351225,2.471767,17.906744,21.207142,100.000000
2025-01-07 08:22:04,31.354851,2.471767,17.671129,21.384857,100.000000
2025-01-07 08:22:05,31.353643,2.461468,17.576883,22.078274,100.000000
2025-01-07 08:22:05,31.351225,2.461468,17.576883,22.255573,100.000000
2025-01-07 08:22:06,31.347601,2.461468,17.247021,22.424633,100.000000
2025-01-07 08:22:06,31.352434,2.461468,17.247021,22.591015,100.000000
2025-01-07 08:22:07,31.358477,2.492365,17.718250,21.212608,100.000000
2025-01-07 08:22:07,31.357267,2.471767,17.671129,22.413153,100.000000
2025-01-07 08:22:08,31.353643,2.502664,18.095236,21.034538,100.000000
2025-01-07 08:22:08,31.354851,2.482066,18.095236,22.233713,100.000000
2025-01-07 08:22:09,31.358477,2.471767,17.859621,22.918802,100.000000
2025-01-07 08:22:09,31.362103,2.482066,17.812498,22.570858,100.000000
2025-01-07 08:22:10,31.362103,2.471767,17.765375,23.244362,100.000000
2025-01-07 08:22:10,31.364519,2.461468,17.341269,23.917259,100.000000
2025-01-07 08:22:11,31.368145,2.471767,17.435513,23.568708,100.000000
2025-01-07 08:22:11,31.370562,2.492365,17.953867,22.696943,100.000000
2025-01-07 08:22:12,31.362103,2.502664,17.718250,22.329430,100.000000
2025-01-07 08:22:13,31.365728,2.502664,17.058529,22.466948,100.000000
2025-01-07 08:22:13,31.364521,2.502664,17.152777,22.595818,100.000000
2025-01-07 08:22:14,31.371773,2.502664,17.105652,22.722033,100.000000
2025-01-07 08:22:14,31.358479,2.492365,17.011408,23.370615,100.000000
2025-01-07 08:22:15,31.351229,2.492365,16.964283,23.498892,100.000000
2025-01-07 08:22:15,31.351229,2.482066,17.058529,24.146706,100.000000
2025-01-07 08:22:16,31.351229,2.482066,17.482635,24.285694,100.000000
2025-01-07 08:22:16,31.345186,2.502664,17.624006,23.392790,100.000000
2025-01-07 08:22:17,31.339144,2.502664,17.624006,23.532188,100.000000
2025-01-07 08:22:17,31.341560,2.502664,17.199898,23.666414,100.000000
2025-01-07 08:22:18,31.335516,2.502664,17.058529,23.789953,100.000000
2025-01-07 08:22:18,31.333097,2.512963,16.728668,23.387423,100.000000
2025-01-07 08:22:19,31.321011,2.502664,16.068947,24.011490,100.000000
2025-01-07 08:22:19,31.321011,2.502664,16.021822,24.123289,100.000000
2025-01-07 08:22:20,31.328262,2.543860,16.870037,22.165161,100.000000
2025-01-07 08:22:20,31.331886,2.533561,16.775791,22.784092,100.000000
2025-01-07 08:22:21,31.330679,2.523262,16.822914,23.405895,100.000000
2025-01-07 08:22:22,31.330679,2.512963,16.775791,24.030354,100.000000
2025-01-07 08:22:22,31.333096,2.523262,16.540176,23.609077,100.000000
2025-01-07 08:22:23,31.330679,2.523262,16.116070,23.699455,100.000000
2025-01-07 08:22:23,31.329470,2.502664,16.587299,24.830233,100.000000
2025-01-07 08:22:24,31.331886,2.502664,17.529760,24.950439,100.000000
2025-01-07 08:22:24,31.341558,2.523262,17.953867,24.038548,100.000000
2025-01-07 08:22:25,31.347601,2.523262,17.765375,24.153641,100.000000
2025-01-07 08:22:25,31.347601,2.512963,17.576883,24.781006,100.000000
2025-01-07 08:22:26,31.346392,1.946517,8.953372,53.518120,81.209824
2025-01-07 08:22:26,31.351225,1.596349,6.502975,71.026466,92.236610
2025-01-07 08:22:27,31.354851,1.380070,5.089285,81.840446,98.598221
2025-01-07 08:22:27,31.352434,1.235883,3.911210,89.049767,100.000000
2025-01-07 08:22:28,31.357267,1.112295,3.110118,95.229195,100.000000
2025-01-07 08:22:28,31.363310,0.988707,2.544642,100.000000,100.000000
2025-01-07 08:22:29,31.369352,0.885716,2.026289,100.000000,100.000000
2025-01-07 08:22:29,31.368145,0.772427,1.649305,100.000000,100.000000
2025-01-07 08:22:30,31.370562,0.669437,1.366567,100.000000,100.000000
2025-01-07 08:22:30,31.369352,0.566447,1.130952,100.000000,100.000000
2025-01-07 08:22:31,31.370562,0.473755,0.942460,100.000000,100.000000
2025-01-07 08:22:32,31.371771,0.381064,0.801091,100.000000,100.000000
2025-01-07 08:22:32,31.371771,0.298672,0.706845,100.000000,100.000000
2025-01-07 08:22:33,31.372978,0.236878,0.612599,100.000000,100.000000
2025-01-07 08:22:33,31.371771,0.185383,0.518353,100.000000,100.000000
2025-01-07 08:22:34,31.374187,0.144186,0.471230,100.000000,100.000000
2025-01-07 08:22:34,31.377813,0.123588,0.424107,100.000000,100.000000
2025-01-07 08:22:35,31.380232,0.102990,0.376984,100.000000,100.000000
2025-01-07 08:22:35,31.377815,0.082392,0.329861,100.000000,100.000000
2025-01-07 08:22:36,31.377815,0.072093,0.329861,100.000000,100.000000
2025-01-07 08:22:36,31.382648,0.061794,0.282738,100.000000,100.000000
2025-01-07 08:22:37,31.383858,0.051495,0.282738,100.000000,100.000000
2025-01-07 08:22:37,31.387484,0.041196,0.282738,100.000000,100.000000
2025-01-07 08:22:38,31.387484,0.041196,0.282738,100.000000,100.000000
2025-01-07 08:22:38,31.387484,0.030897,0.235615,100.000000,100.000000
2025-01-07 08:22:39,31.387484,0.030897,0.235615,100.000000,100.000000
2025-01-07 08:22:39,31.380232,0.030897,0.235615,100.000000,100.000000
2025-01-07 08:22:40,31.379023,0.020598,0.235615,100.000000,100.000000
2025-01-07 08:22:41,31.379023,0.020598,0.235615,100.000000,100.000000
2025-01-07 08:22:41,31.376606,0.020598,0.235615,100.000000,100.000000
2025-01-07 08:22:42,31.379023,0.020598,0.235615,100.000000,100.000000
2025-01-07 08:22:42,31.379023,0.020598,0.188492,100.000000,100.000000
2025-01-07 08:22:43,31.376606,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:22:43,31.379023,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:22:44,31.376606,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:22:44,31.376606,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:22:45,31.380232,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:22:45,31.377815,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:22:46,31.379023,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:22:46,31.381441,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:22:47,31.372980,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:22:47,31.366938,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:22:48,31.369356,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:22:48,31.368147,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:22:49,31.369356,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:22:49,31.369352,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:22:50,31.365728,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:22:51,31.368147,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:22:51,31.364521,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:22:52,31.362103,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:22:52,31.360893,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:22:53,31.365728,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:22:53,31.360893,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:22:54,31.362103,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:22:54,31.360893,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:22:55,31.357267,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:22:55,31.358477,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:22:56,31.357267,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:22:56,31.357267,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:22:57,31.357267,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:22:57,31.359686,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:22:58,31.352434,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:22:58,31.352434,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:22:59,31.352434,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:23:00,31.352434,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:23:00,31.352434,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:23:01,31.346392,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:23:01,31.342766,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:23:02,31.343975,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:23:02,31.346392,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:23:03,31.343975,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:23:03,31.343975,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:23:04,31.343975,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:23:04,31.336723,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:23:05,31.336723,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:23:05,31.331886,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:23:06,31.331890,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:23:06,31.331886,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:23:07,31.328262,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:23:07,31.327055,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:23:08,31.324638,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:23:09,31.321012,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:23:09,31.324638,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:23:10,31.321012,0.010299,0.188492,100.000000,100.000000
2025-01-07 08:23:10,31.324638,1.174089,13.053074,92.956650,95.069000
2025-01-07 08:23:11,31.321012,2.090703,16.351685,48.219063,100.000000
2025-01-07 08:23:11,31.327055,2.399674,15.786207,33.157303,100.000000
2025-01-07 08:23:12,31.327055,2.492365,16.257439,28.697409,100.000000
2025-01-07 08:23:12,31.328264,2.523262,16.493053,27.265392,100.000000
2025-01-07 08:23:13,31.324636,2.523262,16.634422,27.358860,100.000000
2025-01-07 08:23:13,31.324636,2.523262,16.540176,27.441017,100.000000
2025-01-07 08:23:14,31.328262,2.533561,16.540176,26.994289,100.000000
2025-01-07 08:23:14,31.322220,2.564458,16.493053,25.509789,100.000000
2025-01-07 08:23:15,31.330679,2.595355,16.398808,24.003611,100.000000
2025-01-07 08:23:15,31.329470,2.585056,16.681545,24.554764,100.000000
2025-01-07 08:23:16,31.336721,2.543860,17.247021,26.675081,100.000000
2025-01-07 08:23:16,31.333096,2.533561,17.765375,27.272564,100.000000
2025-01-07 08:23:17,31.337933,2.533561,17.812498,27.352436,100.000000
2025-01-07 08:23:18,31.342766,2.533561,18.095236,27.423626,100.000000
2025-01-07 08:23:18,31.341558,2.512963,18.613588,28.540812,100.000000
2025-01-07 08:23:19,31.343975,2.543860,19.414680,27.089087,100.000000
2025-01-07 08:23:19,31.345182,2.554159,19.744541,26.667191,100.000000
2025-01-07 08:23:20,31.347601,2.543860,19.508926,27.270044,100.000000
2025-01-07 08:23:20,31.348808,2.543860,19.508926,27.357948,100.000000
2025-01-07 08:23:21,31.352434,2.543860,18.943451,27.435141,100.000000
2025-01-07 08:23:21,31.351225,2.543860,18.330851,27.495623,100.000000
2025-01-07 08:23:22,31.354853,2.543860,18.000990,27.555925,100.000000
2025-01-07 08:23:22,31.354853,2.533561,18.660711,28.130983,100.000000
2025-01-07 08:23:23,31.346394,2.564458,19.226189,26.654749,100.000000
2025-01-07 08:23:23,31.347603,2.554159,19.461803,27.248547,100.000000
2025-01-07 08:23:24,31.346394,2.564458,19.273310,26.802258,100.000000
2025-01-07 08:23:24,31.353645,2.564458,18.943451,26.868328,100.000000
2025-01-07 08:23:25,31.357271,2.554159,18.519342,27.447208,100.000000
2025-01-07 08:23:25,31.359688,2.554159,18.425097,27.502571,100.000000
2025-01-07 08:23:26,31.351229,2.543860,18.142359,28.072262,100.000000
2025-01-07 08:23:26,31.357271,2.543860,18.330851,28.129683,100.000000
2025-01-07 08:23:27,31.353645,2.543860,18.943451,28.195341,100.000000
2025-01-07 08:23:28,31.351229,2.574757,19.179066,26.708120,100.000000
2025-01-07 08:23:28,31.359688,2.574757,18.754959,26.763277,100.000000
2025-01-07 08:23:29,31.364521,2.564458,18.519342,27.328512,100.000000
2025-01-07 08:23:29,31.368147,2.574757,18.377974,26.855347,100.000000
2025-01-07 08:23:30,31.365728,2.564458,18.283728,27.417624,100.000000
2025-01-07 08:23:30,31.363310,2.564458,18.048113,27.459393,100.000000
2025-01-07 08:23:31,31.364519,2.564458,17.529760,27.497864,100.000000
2025-01-07 08:23:31,31.368145,2.574757,17.529760,27.010675,100.000000
2025-01-07 08:23:32,31.366936,2.585056,17.812498,26.515030,100.000000
2025-01-07 08:23:32,31.366936,2.605654,18.000990,25.502245,100.000000
2025-01-07 08:23:33,31.369356,2.585056,17.765375,26.557442,100.000000
2025-01-07 08:23:33,31.365730,2.574757,17.624006,27.103226,100.000000
2025-01-07 08:23:34,31.365728,2.595355,17.341269,26.088308,100.000000
2025-01-07 08:23:34,31.365730,2.595355,17.152777,26.083727,100.000000
2025-01-07 08:23:35,31.375399,2.585056,17.058529,26.599041,100.000000
2025-01-07 08:23:35,31.381441,2.595355,16.822914,26.079096,100.000000
2025-01-07 08:23:36,31.381441,2.595355,16.493053,26.068804,100.000000
2025-01-07 08:23:37,31.387484,2.615953,17.388391,25.025791,100.000000
2025-01-07 08:23:37,31.386274,2.605654,17.671129,25.543989,100.000000
2025-01-07 08:23:38,31.387484,2.595355,17.718250,26.075970,100.000000
2025-01-07 08:23:38,31.383858,2.595355,17.765375,26.087870,100.000000
2025-01-07 08:23:39,31.382648,2.585056,17.671129,26.617401,100.000000
2025-01-07 08:23:39,31.382648,2.574757,17.718250,27.154768,100.000000
2025-01-07 08:23:40,31.383858,2.564458,18.142359,27.699947,100.000000
2025-01-07 08:23:40,31.371773,2.564458,18.519342,27.738750,100.000000
2025-01-07 08:23:41,31.368147,2.605654,18.566465,25.704016,100.000000
2025-01-07 08:23:41,31.365730,2.615953,18.189482,25.206322,100.000000
2025-01-07 08:23:42,31.359688,2.595355,18.377974,26.245014,100.000000
2025-01-07 08:23:42,31.356062,2.574757,18.472221,27.297535,100.000000
2025-01-07 08:23:43,31.363314,2.554159,18.802080,28.374760,100.000000
2025-01-07 08:23:43,31.370567,2.554159,19.131941,28.424355,100.000000
2025-01-07 08:23:44,31.375401,2.543860,19.084820,28.996847,100.000000
2025-01-07 08:23:44,31.379026,2.543860,19.603172,29.054268,100.000000
2025-01-07 08:23:45,31.379026,2.585056,20.168650,27.041378,100.000000
2025-01-07 08:23:45,31.383860,2.585056,19.885910,27.091179,100.000000
2025-01-07 08:23:46,31.386276,2.585056,19.179066,27.122002,100.000000
2025-01-07 08:23:47,31.385069,2.574757,19.273310,27.667814,100.000000
2025-01-07 08:23:47,31.388695,2.564458,19.131941,28.219175,100.000000
2025-01-07 08:23:48,31.389902,2.564458,18.896326,28.257721,100.000000
2025-01-07 08:23:48,31.382648,2.554159,18.990574,28.813793,100.000000
2025-01-07 08:23:49,31.376606,2.554159,19.885910,28.868534,100.000000
2025-01-07 08:23:49,31.375399,2.574757,20.168650,27.896263,100.000000
2025-01-07 08:23:50,31.371771,2.564458,19.933033,28.469044,100.000000
2025-01-07 08:23:50,31.371771,2.564458,20.074402,28.529734,100.000000
2025-01-07 08:23:51,31.376604,2.564458,19.603172,28.585094,100.000000
