Timestamp,Temperature (F),Current (A),Voltage (V),I_Output (%),U_Output (%)
2025-01-11 03:21:07,3.814386,2.595355,16.681545,35.804493,100.000000
2025-01-11 03:21:08,3.820401,2.585056,16.445930,36.322495,100.000000
2025-01-11 03:21:08,3.815589,2.574757,16.398808,36.846992,100.000000
2025-01-11 03:21:09,3.799949,2.585056,16.681545,36.353519,100.000000
2025-01-11 03:21:10,3.798746,2.595355,17.058529,35.860809,100.000000
2025-01-11 03:21:10,3.796340,2.605654,17.388391,35.380718,100.000000
2025-01-11 03:21:11,3.793934,2.585056,16.917162,36.428226,100.000000
2025-01-11 03:21:11,3.797543,2.585056,16.398808,36.425800,100.000000
2025-01-11 03:21:12,3.795136,2.595355,16.681545,35.902443,100.000000
2025-01-11 03:21:13,3.789121,2.585056,16.728668,36.433556,100.000000
2025-01-11 03:21:13,3.791528,2.595355,16.822914,35.930126,100.000000
2025-01-11 03:21:14,3.786716,2.615953,17.152777,34.919811,100.000000
2025-01-11 03:21:14,3.792731,2.585056,17.294146,36.499603,100.000000
2025-01-11 03:21:15,3.803559,2.585056,16.351685,36.517239,100.000000
2025-01-11 03:21:16,3.802355,2.595355,16.351685,35.997185,100.000000
2025-01-11 03:21:16,3.802355,2.595355,16.257439,35.986641,100.000000
2025-01-11 03:21:17,3.802355,2.585056,16.445930,36.500465,100.000000
2025-01-11 03:21:17,3.799949,2.595355,16.964283,35.994408,100.000000
2025-01-11 03:21:18,3.798746,2.615953,17.341269,34.978699,100.000000
2025-01-11 03:21:19,3.790324,2.574757,17.011408,37.068718,100.000000
2025-01-11 03:21:19,3.775888,2.585056,16.445930,36.549519,100.000000
2025-01-11 03:21:20,3.774684,2.595355,16.540176,36.038845,100.000000
2025-01-11 03:21:20,3.773481,2.605654,16.681545,35.509369,100.000000
2025-01-11 03:21:21,3.768669,2.615953,16.822914,34.980659,100.000000
2025-01-11 03:21:22,3.765059,2.636551,17.294146,33.951477,100.000000
2025-01-11 03:21:22,3.763857,2.595355,17.199898,36.018200,100.000000
2025-01-11 03:21:23,3.762654,2.574757,16.210316,37.041847,100.000000
2025-01-11 03:21:23,3.761451,2.585056,16.257439,36.523819,100.000000
2025-01-11 03:21:24,3.757842,2.595355,16.493053,36.020428,100.000000
2025-01-11 03:21:25,3.760248,2.595355,16.681545,36.031387,100.000000
2025-01-11 03:21:25,3.765060,2.605654,17.058529,35.512638,100.000000
2025-01-11 03:21:26,3.762655,2.636551,17.294146,33.956696,100.000000
2025-01-11 03:21:26,3.759045,2.605654,17.058529,35.498466,100.000000
2025-01-11 03:21:27,3.756639,2.595355,16.210316,36.000263,100.000000
2025-01-11 03:21:28,3.751827,2.605654,16.493053,35.468857,100.000000
2025-01-11 03:21:28,3.743405,2.595355,16.493053,35.982693,100.000000
2025-01-11 03:21:29,3.742203,2.605654,16.587299,35.476646,100.000000
2025-01-11 03:21:29,3.742203,2.615953,17.105652,34.976646,100.000000
2025-01-11 03:21:30,3.736187,2.585056,16.681545,36.541805,100.000000
2025-01-11 03:21:31,3.730171,2.595355,16.257439,36.021881,100.000000
2025-01-11 03:21:31,3.727765,2.595355,16.728668,36.007526,100.000000
2025-01-11 03:21:32,3.728968,2.626253,17.105652,34.446213,100.000000
2025-01-11 03:21:32,3.719344,2.605654,17.152777,35.475742,100.000000
2025-01-11 03:21:33,3.721750,2.585056,16.775791,36.498539,100.000000
2025-01-11 03:21:34,3.728969,2.595355,16.493053,35.966019,100.000000
2025-01-11 03:21:34,3.725359,2.595355,16.493053,35.972183,100.000000
2025-01-11 03:21:35,3.710923,2.595355,16.681545,35.979107,100.000000
2025-01-11 03:21:35,3.709719,2.605654,17.011408,35.476421,100.000000
2025-01-11 03:21:36,3.707313,2.574757,16.398808,37.031616,100.000000
2025-01-11 03:21:36,3.706110,2.585056,15.927577,36.502361,100.000000
2025-01-11 03:21:37,3.704907,2.605654,16.068947,35.465977,100.000000
2025-01-11 03:21:38,3.697689,2.605654,16.163193,35.447392,100.000000
2025-01-11 03:21:38,3.694080,2.615953,16.634422,34.907967,100.000000
2025-01-11 03:21:39,3.691673,2.636551,16.917162,33.857018,100.000000
