Timestamp,Temperature (F),Current (A),Voltage (V),I_Output (%),U_Output (%)
2025-01-08 04:20:55,12.563506,2.574757,18.000990,32.797729,100.000000
2025-01-08 04:20:55,12.562301,2.595355,18.095236,31.776888,100.000000
2025-01-08 04:20:56,12.559892,2.595355,18.189482,31.794722,100.000000
2025-01-08 04:20:56,12.552662,2.605654,18.283728,31.294918,100.000000
2025-01-08 04:20:57,12.555072,2.615953,18.330851,30.795128,100.000000
2025-01-08 04:20:57,12.552662,2.615953,18.377974,30.810284,100.000000
2025-01-08 04:20:58,12.551457,2.615953,18.283728,30.818588,100.000000
2025-01-08 04:20:59,12.556277,2.615953,18.283728,30.833858,100.000000
2025-01-08 04:20:59,12.562301,2.574757,17.671129,32.907188,100.000000
2025-01-08 04:21:00,12.562301,2.636551,18.189482,29.806963,100.000000
2025-01-08 04:21:00,12.569530,2.615953,18.236605,30.857368,100.000000
2025-01-08 04:21:01,12.571939,2.605654,18.142359,31.387476,100.000000
2025-01-08 04:21:01,12.568325,2.585056,17.859621,32.431797,100.000000
2025-01-08 04:21:02,12.577964,2.585056,17.812498,32.434731,100.000000
2025-01-08 04:21:02,12.573145,2.595355,17.812498,31.915754,100.000000
2025-01-08 04:21:03,12.575554,2.564458,17.576883,33.488411,100.000000
2025-01-08 04:21:03,12.577964,2.554159,17.388391,34.039192,100.000000
2025-01-08 04:21:04,12.574349,2.605654,17.435513,31.467363,100.000000
2025-01-08 04:21:05,12.573146,2.585056,17.341269,32.504837,100.000000
2025-01-08 04:21:05,12.570735,2.574757,17.247021,33.024681,100.000000
2025-01-08 04:21:06,12.565915,2.585056,17.247021,32.503143,100.000000
2025-01-08 04:21:06,12.564711,2.585056,17.624006,32.504341,100.000000
2025-01-08 04:21:07,12.565915,2.585056,17.294146,32.501190,100.000000
2025-01-08 04:21:07,12.553867,2.574757,17.105652,33.014183,100.000000
2025-01-08 04:21:08,12.550253,2.595355,17.199898,31.974958,100.000000
2025-01-08 04:21:08,12.553867,2.595355,17.199898,31.982431,100.000000
2025-01-08 04:21:09,12.551457,2.585056,17.152777,32.502121,100.000000
2025-01-08 04:21:10,12.550253,2.585056,17.152777,32.512203,100.000000
2025-01-08 04:21:10,12.553866,2.574757,17.058529,33.025017,100.000000
2025-01-08 04:21:11,12.553866,2.585056,17.011408,32.498829,100.000000
2025-01-08 04:21:11,12.551456,2.585056,17.058529,32.509068,100.000000
2025-01-08 04:21:12,12.550251,2.574757,17.011408,33.025486,100.000000
2025-01-08 04:21:12,12.545432,2.574757,17.011408,33.041828,100.000000
