Timestamp,Temperature (F),Current (A),Voltage (V),I_Output (%),U_Output (%)
2025-01-11 04:22:57,2.956667,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:22:57,2.962681,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:22:58,2.971101,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:22:59,2.977115,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:22:59,2.977115,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:23:00,2.981927,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:23:00,2.986738,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:23:01,2.991549,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:23:02,2.991549,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:23:02,3.002375,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:23:03,3.010795,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:23:03,3.013201,0.010299,0.188492,100.000000,100.000000
2025-01-11 04:23:04,3.007187,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:23:05,3.002375,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:23:05,3.004781,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:23:06,3.005984,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:23:06,2.999969,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:23:07,2.998767,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:23:07,2.995158,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:23:08,2.975913,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:23:09,2.965087,0.010299,0.188492,100.000000,100.000000
2025-01-11 04:23:09,2.963885,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:23:10,2.971102,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:23:10,2.971102,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:23:11,2.957870,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:23:12,2.948247,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:23:12,2.949450,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:23:13,2.936218,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:23:13,2.936218,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:23:14,2.937421,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:23:15,2.931407,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:23:15,2.916973,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:23:16,2.896524,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:23:16,2.879684,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:23:17,2.878481,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:23:17,2.870061,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:23:18,2.853221,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:23:19,2.835178,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:23:19,2.819541,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:23:20,2.808715,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:23:20,2.794280,0.010299,0.188492,100.000000,100.000000
2025-01-11 04:23:21,2.789469,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:23:22,2.779846,0.010299,0.188492,100.000000,100.000000
2025-01-11 04:23:22,2.773832,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:23:23,2.758195,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:23:23,2.740153,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:23:24,2.734138,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:23:25,2.738950,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:23:25,2.724516,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:23:26,2.716096,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:23:26,2.707676,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:23:27,2.692039,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:23:28,2.686025,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:23:28,2.672794,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:23:29,2.667983,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:23:29,2.663171,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:23:30,2.651143,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:23:30,2.636708,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:23:31,2.634303,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:23:32,2.625884,0.010299,0.188492,100.000000,100.000000
2025-01-11 04:23:32,2.619869,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:23:33,2.604233,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:23:33,2.594610,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:23:34,2.593408,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:23:35,2.588596,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:23:35,2.587393,0.010299,0.188492,100.000000,100.000000
2025-01-11 04:23:36,2.586190,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:23:36,2.586190,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:23:37,2.582582,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:23:38,2.572959,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:23:38,2.577771,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:23:39,2.588596,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:23:39,2.583785,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:23:40,2.580177,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:23:41,2.577772,0.010299,0.188492,100.000000,100.000000
2025-01-11 04:23:41,2.577771,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:23:42,2.575366,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:23:42,2.569352,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:23:43,2.562135,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:23:44,2.564540,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:23:44,2.554918,0.010299,0.188492,100.000000,100.000000
2025-01-11 04:23:45,2.550107,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:23:45,2.547701,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:23:46,2.547701,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:23:46,2.545295,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:23:47,2.545295,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:23:48,2.541687,0.010299,0.188492,100.000000,100.000000
2025-01-11 04:23:48,2.535673,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:23:49,2.534470,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:23:49,2.535673,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:23:50,2.529659,0.010299,0.188492,100.000000,100.000000
2025-01-11 04:23:51,2.524848,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:23:51,2.518834,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:23:52,2.512820,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:23:52,2.510414,0.010299,0.188492,100.000000,100.000000
2025-01-11 04:23:53,2.505603,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:23:54,2.498387,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:23:54,2.498387,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:23:55,2.492373,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:23:55,2.485156,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:23:56,2.482751,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:23:57,2.476737,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:23:57,2.474331,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:23:58,2.467115,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:23:58,2.453884,0.010299,0.188492,100.000000,100.000000
2025-01-11 04:23:59,2.447870,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:23:59,2.446668,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:24:00,2.444262,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:24:01,2.435843,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:24:01,2.435843,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:24:02,2.431032,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:24:02,2.431032,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:24:03,2.433438,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:24:04,2.429829,0.010299,0.188492,100.000000,100.000000
2025-01-11 04:24:04,2.427424,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:24:05,2.405774,0.010299,0.188492,100.000000,100.000000
2025-01-11 04:24:05,2.396152,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:24:06,2.379313,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:24:07,2.380516,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:24:07,2.369691,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:24:08,2.360070,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:24:08,2.355258,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:24:09,2.338420,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:24:10,2.338421,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:24:10,2.337218,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:24:11,2.349245,0.010299,0.188492,100.000000,100.000000
2025-01-11 04:24:11,2.350448,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:24:12,2.351650,0.010299,0.188492,100.000000,100.000000
2025-01-11 04:24:13,2.345636,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:24:13,2.339622,0.010299,0.188492,100.000000,100.000000
2025-01-11 04:24:14,2.339622,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:24:14,2.338420,0.010299,0.188492,100.000000,100.000000
2025-01-11 04:24:15,2.336015,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:24:15,2.323987,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:24:16,2.317973,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:24:17,2.307148,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:24:17,2.311959,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:24:18,2.311959,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:24:18,2.308351,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:24:19,2.308351,0.010299,0.188492,100.000000,100.000000
2025-01-11 04:24:20,2.307148,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:24:20,2.298728,0.010299,0.188492,100.000000,100.000000
2025-01-11 04:24:21,2.301134,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:24:21,2.303540,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:24:22,2.302337,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:24:22,2.303540,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:24:23,2.295120,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:24:24,2.299931,0.010299,0.188492,100.000000,100.000000
2025-01-11 04:24:24,2.305945,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:24:25,2.303540,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:24:25,2.301134,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:24:26,2.308351,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:24:27,2.302337,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:24:27,2.304742,0.010299,0.188492,100.000000,100.000000
2025-01-11 04:24:28,2.310756,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:24:28,2.313162,0.010299,0.188492,100.000000,100.000000
2025-01-11 04:24:29,2.317973,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:24:30,2.313162,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:24:30,2.310756,0.010299,0.188492,100.000000,100.000000
2025-01-11 04:24:31,2.317973,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:24:31,2.315567,0.010299,0.188492,100.000000,100.000000
2025-01-11 04:24:32,2.313162,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:24:33,2.313162,0.010299,0.188492,100.000000,100.000000
2025-01-11 04:24:33,2.313162,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:24:34,2.309554,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:24:34,2.305946,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:24:35,2.296324,0.010299,0.188492,100.000000,100.000000
2025-01-11 04:24:36,2.286702,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:24:36,2.285499,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:24:37,2.275877,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:24:37,2.277080,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:24:38,2.269863,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:24:38,2.266254,0.010299,0.188492,100.000000,100.000000
2025-01-11 04:24:39,2.256632,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:24:40,2.251821,0.010299,0.188492,100.000000,100.000000
2025-01-11 04:24:40,2.249415,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:24:41,2.254226,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:24:41,2.256631,0.010299,0.188492,100.000000,100.000000
2025-01-11 04:24:42,2.254225,0.010299,0.188492,100.000000,100.000000
2025-01-11 04:24:43,2.253022,0.010299,0.235615,100.000000,100.000000
2025-01-11 04:24:43,2.247009,0.010299,0.235615,100.000000,100.000000
