Timestamp,Temperature (F),Current (A),Voltage (V),I_Output (%),U_Output (%)
2025-01-08 03:20:55,12.747852,0.020598,0.471230,100.000000,100.000000
2025-01-08 03:20:56,12.752672,0.020598,0.471230,100.000000,100.000000
2025-01-08 03:20:56,12.752672,0.020598,0.471230,100.000000,100.000000
2025-01-08 03:20:57,12.751468,0.020598,0.471230,100.000000,100.000000
2025-01-08 03:20:57,12.757494,0.020598,0.471230,100.000000,100.000000
2025-01-08 03:20:58,12.759902,0.020598,0.471230,100.000000,100.000000
2025-01-08 03:20:58,12.761107,0.020598,0.471230,100.000000,100.000000
2025-01-08 03:20:59,12.757493,0.020598,0.471230,100.000000,100.000000
2025-01-08 03:20:59,12.758698,0.020598,0.471230,100.000000,100.000000
2025-01-08 03:21:00,12.761107,0.020598,0.471230,100.000000,100.000000
2025-01-08 03:21:00,12.758698,0.020598,0.471230,100.000000,100.000000
2025-01-08 03:21:01,12.761107,0.020598,0.471230,100.000000,100.000000
2025-01-08 03:21:02,12.765926,0.020598,0.471230,100.000000,100.000000
2025-01-08 03:21:02,12.768337,0.020598,0.471230,100.000000,100.000000
2025-01-08 03:21:03,12.764722,0.020598,0.471230,100.000000,100.000000
2025-01-08 03:21:03,12.770747,0.020598,0.471230,100.000000,100.000000
2025-01-08 03:21:04,12.773157,0.020598,0.471230,100.000000,100.000000
2025-01-08 03:21:04,12.767133,0.020598,0.471230,100.000000,100.000000
2025-01-08 03:21:05,12.765927,0.020598,0.471230,100.000000,100.000000
2025-01-08 03:21:05,12.768337,0.020598,0.471230,100.000000,100.000000
2025-01-08 03:21:06,12.765927,0.020598,0.471230,100.000000,100.000000
2025-01-08 03:21:06,12.768337,0.020598,0.471230,100.000000,100.000000
2025-01-08 03:21:07,12.765927,0.020598,0.471230,100.000000,100.000000
2025-01-08 03:21:08,12.761106,0.020598,0.471230,100.000000,100.000000
2025-01-08 03:21:08,12.762311,0.020598,0.471230,100.000000,100.000000
2025-01-08 03:21:09,12.757491,0.020598,0.471230,100.000000,100.000000
2025-01-08 03:21:09,12.749057,0.020598,0.471230,100.000000,100.000000
2025-01-08 03:21:10,12.745441,0.020598,0.471230,100.000000,100.000000
2025-01-08 03:21:10,12.741827,0.020598,0.471230,100.000000,100.000000
2025-01-08 03:21:11,12.735804,0.030897,0.471230,100.000000,100.000000
2025-01-08 03:21:11,12.729779,0.020598,0.471230,100.000000,100.000000
2025-01-08 03:21:12,12.720140,0.020598,0.471230,100.000000,100.000000
2025-01-08 03:21:12,12.710502,0.030897,0.471230,100.000000,100.000000
2025-01-08 03:21:13,12.706888,0.020598,0.471230,100.000000,100.000000
2025-01-08 03:21:14,12.702066,0.020598,0.471230,100.000000,100.000000
2025-01-08 03:21:14,12.704476,0.020598,0.471230,100.000000,100.000000
2025-01-08 03:21:15,12.706886,0.020598,0.471230,100.000000,100.000000
2025-01-08 03:21:15,12.704476,0.020598,0.471230,100.000000,100.000000
2025-01-08 03:21:16,12.704476,0.020598,0.471230,100.000000,100.000000
2025-01-08 03:21:16,12.703272,0.020598,0.471230,100.000000,100.000000
2025-01-08 03:21:17,12.702066,0.020598,0.471230,100.000000,100.000000
2025-01-08 03:21:17,12.705681,0.030897,0.471230,100.000000,100.000000
2025-01-08 03:21:18,12.712910,0.020598,0.471230,100.000000,100.000000
2025-01-08 03:21:18,12.717730,0.020598,0.471230,100.000000,100.000000
2025-01-08 03:21:19,12.721347,0.020598,0.471230,100.000000,100.000000
2025-01-08 03:21:20,12.712913,0.020598,0.471230,100.000000,100.000000
2025-01-08 03:21:20,12.709298,0.020598,0.471230,100.000000,100.000000
2025-01-08 03:21:21,12.709298,0.020598,0.471230,100.000000,100.000000
2025-01-08 03:21:21,12.706888,0.020598,0.471230,100.000000,100.000000
2025-01-08 03:21:22,12.704479,0.020598,0.471230,100.000000,100.000000
2025-01-08 03:21:22,12.708094,0.020598,0.471230,100.000000,100.000000
2025-01-08 03:21:23,12.710503,0.020598,0.471230,100.000000,100.000000
2025-01-08 03:21:23,12.708094,0.020598,0.471230,100.000000,100.000000
2025-01-08 03:21:24,12.705684,0.020598,0.471230,100.000000,100.000000
2025-01-08 03:21:24,12.708094,0.030897,0.471230,100.000000,100.000000
2025-01-08 03:21:25,12.711708,0.020598,0.471230,100.000000,100.000000
2025-01-08 03:21:26,12.712913,0.020598,0.471230,100.000000,100.000000
2025-01-08 03:21:26,12.716527,0.030897,0.471230,100.000000,100.000000
2025-01-08 03:21:27,12.711708,0.020598,0.471230,100.000000,100.000000
2025-01-08 03:21:27,12.712913,0.020598,0.471230,100.000000,100.000000
2025-01-08 03:21:28,12.712913,0.020598,0.471230,100.000000,100.000000
2025-01-08 03:21:28,12.706888,0.020598,0.471230,100.000000,100.000000
2025-01-08 03:21:29,12.700864,0.030897,0.471230,100.000000,100.000000
2025-01-08 03:21:29,12.699659,0.020598,0.471230,100.000000,100.000000
2025-01-08 03:21:30,12.694838,0.020598,0.471230,100.000000,100.000000
2025-01-08 03:21:30,12.693631,0.030897,0.471230,100.000000,100.000000
2025-01-08 03:21:31,12.692427,0.020598,0.471230,100.000000,100.000000
2025-01-08 03:21:32,12.688812,0.020598,0.471230,100.000000,100.000000
2025-01-08 03:21:32,12.691222,0.020598,0.471230,100.000000,100.000000
2025-01-08 03:21:33,12.687608,0.020598,0.471230,100.000000,100.000000
2025-01-08 03:21:33,12.681583,0.030897,0.471230,100.000000,100.000000
2025-01-08 03:21:34,12.679173,0.020598,0.471230,100.000000,100.000000
2025-01-08 03:21:34,12.685198,0.020598,0.471230,100.000000,100.000000
2025-01-08 03:21:35,12.682788,0.020598,0.471230,100.000000,100.000000
2025-01-08 03:21:35,12.674353,0.020598,0.471230,100.000000,100.000000
2025-01-08 03:21:36,12.670737,0.020598,0.471230,100.000000,100.000000
2025-01-08 03:21:36,12.669533,0.020598,0.471230,100.000000,100.000000
2025-01-08 03:21:37,12.667123,0.020598,0.471230,100.000000,100.000000
2025-01-08 03:21:38,12.662304,0.020598,0.471230,100.000000,100.000000
2025-01-08 03:21:38,12.662304,0.020598,0.471230,100.000000,100.000000
2025-01-08 03:21:39,12.662304,0.020598,0.471230,100.000000,100.000000
2025-01-08 03:21:39,12.662304,0.020598,0.471230,100.000000,100.000000
2025-01-08 03:21:40,12.652665,0.020598,0.471230,100.000000,100.000000
2025-01-08 03:21:40,12.652665,0.020598,0.471230,100.000000,100.000000
2025-01-08 03:21:41,12.657485,0.020598,0.471230,100.000000,100.000000
2025-01-08 03:21:41,12.653872,0.020598,0.471230,100.000000,100.000000
2025-01-08 03:21:42,12.651463,0.030897,0.471230,100.000000,100.000000
2025-01-08 03:21:42,12.653872,0.020598,0.471230,100.000000,100.000000
2025-01-08 03:21:43,12.651463,0.020598,0.471230,100.000000,100.000000
2025-01-08 03:21:44,12.651463,0.020598,0.471230,100.000000,100.000000
2025-01-08 03:21:44,12.651463,0.020598,0.471230,100.000000,100.000000
2025-01-08 03:21:45,12.651463,0.020598,0.471230,100.000000,100.000000
2025-01-08 03:21:45,12.656281,0.020598,0.471230,100.000000,100.000000
2025-01-08 03:21:46,12.655076,0.020598,0.471230,100.000000,100.000000
2025-01-08 03:21:46,12.652663,0.020598,0.471230,100.000000,100.000000
2025-01-08 03:21:47,12.653869,0.020598,0.471230,100.000000,100.000000
2025-01-08 03:21:47,12.650254,0.020598,0.471230,100.000000,100.000000
